* Disclaimer:
* THIS FILE IS PROVIDED AS IS AND WITH:
* (A) NO WARRANTY OF ANY KIND, express, implied or statutory, including any implied warranties of merchantability, fitness for a particular purpose and noninfringement, which  Infineon disclaims to the maximum extent permitted by applicable law; and
* (B) NO INDEMNIFICATION FOR INFRINGEMENT OF INTELLECTUAL PROPERTY RIGHTS.
* (C) LIMITATION OF LIABILITY: IN NO EVENT SHALL INFINEON BE LIABLE FOR ANY DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL DAMAGES (INCLUDING LOST PROFITS OR SAVINGS) WHATSOEVER, WHETHER BASED ON CONTRACT, TORT OR ANY OTHER LEGAL THEORY, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.
* © 2020 Infineon Technologies AG. All rights reserved.

* Note:
* The CMOS transistor models used, were freely available models downloaded from: http://ptm.asu.edu.
* The bipolar transistor models are from: The Development of Bipolar Log-Domain Filters in a Standard CMOS Process, G. D. Duerden, G. W. Roberts, M. J. Deen, 2001

* Release:
* 	version 2.0

Tag,Net1,Net2,path,device,terminalA,terminalB
TAG	,	Net1	,	Net2	,	Path	,	Device	,	TerminalA	,	TerminalB
bridge_7457	,	DUT.I51.I170.net24	,	DUT.I51.I170.I138.net36	,	DUT.I51.I170.I138.M53	,	nreg	,	d	,	s
bridge_7458	,	DUT.I51.I170.net24	,	DUT.I51.I170.I138.net44	,	DUT.I51.I170.I138.M127	,	preg	,	g	,	s
bridge_7459	,	DUT.I51.I170.net24	,	DUT.I51.I170.I138.net42	,	DUT.I51.I170.I138.M122	,	preg	,	d	,	s
bridge_7460	,	DUT.I51.I170.I0.net39	,	DUT.I51.I170.I0.net32	,	DUT.I51.I170.I0.ntrans21	,	nreg	,	d	,	s
bridge_7461	,	DUT.I51.I170.I160.net39	,	DUT.I51.I170.I160.net32	,	DUT.I51.I170.I160.ntrans21	,	nreg	,	d	,	s
bridge_7462	,	DUT.I51.I170.I153.net39	,	DUT.I51.I170.I153.net32	,	DUT.I51.I170.I153.ntrans21	,	nreg	,	d	,	s
bridge_7463	,	DUT.I51.I170.I141.net52	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.M121	,	nreg	,	d	,	g
bridge_7464	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.net47	,	DUT.I51.I170.I141.M130	,	nreg	,	g	,	s
bridge_7465	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.a	,	DUT.I51.I170.I141.M131	,	preg	,	g	,	d
bridge_7466	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.a	,	DUT.I51.I170.I141.M130	,	nreg	,	g	,	d
bridge_7467	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.a	,	DUT.I51.I170.I141.M52	,	nreg	,	d	,	g
bridge_7468	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.net49	,	DUT.I51.I170.I141.M126	,	nreg	,	d	,	s
bridge_7469	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.net38	,	DUT.I51.I170.I141.M52	,	nreg	,	d	,	s
bridge_7470	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.net36	,	DUT.I51.I170.I141.M51	,	nreg	,	g	,	d
bridge_7471	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.net46	,	DUT.I51.I170.I141.M131	,	preg	,	g	,	s
bridge_7472	,	DUT.I51.I170.I141.b	,	DUT.I51.I170.I141.net44	,	DUT.I51.I170.I141.M127	,	preg	,	d	,	s
bridge_7473	,	DUT.I51.I170.I141.net47	,	DUT.I51.I170.I141.a	,	DUT.I51.I170.I141.M130	,	nreg	,	s	,	d
bridge_7474	,	DUT.I51.I170.I141.a	,	DUT.I51.I170.I141.net38	,	DUT.I51.I170.I141.M52	,	nreg	,	g	,	s
bridge_7475	,	DUT.I51.I170.I141.a	,	DUT.I51.I170.I141.net46	,	DUT.I51.I170.I141.M131	,	preg	,	d	,	s
bridge_7476	,	DUT.I51.I170.I141.a	,	DUT.I51.I170.I141.net44	,	DUT.I51.I170.I141.M125	,	preg	,	g	,	d
bridge_7477	,	DUT.I51.I170.I141.a	,	DUT.I51.I170.I141.net40	,	DUT.I51.I170.I141.M119	,	preg	,	d	,	s
bridge_7478	,	DUT.I51.I170.I140.net52	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.M121	,	nreg	,	d	,	g
bridge_7479	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.net47	,	DUT.I51.I170.I140.M130	,	nreg	,	g	,	s
bridge_7480	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.a	,	DUT.I51.I170.I140.M131	,	preg	,	g	,	d
bridge_7481	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.a	,	DUT.I51.I170.I140.M130	,	nreg	,	g	,	d
bridge_7482	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.a	,	DUT.I51.I170.I140.M52	,	nreg	,	d	,	g
bridge_7483	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.net49	,	DUT.I51.I170.I140.M126	,	nreg	,	d	,	s
bridge_7484	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.net38	,	DUT.I51.I170.I140.M52	,	nreg	,	d	,	s
bridge_7485	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.net36	,	DUT.I51.I170.I140.M51	,	nreg	,	g	,	d
bridge_7486	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.net46	,	DUT.I51.I170.I140.M131	,	preg	,	g	,	s
bridge_7487	,	DUT.I51.I170.I140.b	,	DUT.I51.I170.I140.net44	,	DUT.I51.I170.I140.M127	,	preg	,	d	,	s
bridge_7488	,	DUT.I51.I170.I140.net47	,	DUT.I51.I170.I140.a	,	DUT.I51.I170.I140.M130	,	nreg	,	s	,	d
bridge_7489	,	DUT.I51.I170.I140.a	,	DUT.I51.I170.I140.net38	,	DUT.I51.I170.I140.M52	,	nreg	,	g	,	s
bridge_7490	,	DUT.I51.I170.I140.a	,	DUT.I51.I170.I140.net46	,	DUT.I51.I170.I140.M131	,	preg	,	d	,	s
bridge_7491	,	DUT.I51.I170.I140.a	,	DUT.I51.I170.I140.net44	,	DUT.I51.I170.I140.M125	,	preg	,	g	,	d
bridge_7492	,	DUT.I51.I170.I140.a	,	DUT.I51.I170.I140.net40	,	DUT.I51.I170.I140.M119	,	preg	,	d	,	s
bridge_7493	,	DUT.I51.I170.I139.net52	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.M121	,	nreg	,	d	,	g
bridge_7494	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.net47	,	DUT.I51.I170.I139.M130	,	nreg	,	g	,	s
bridge_7495	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.a	,	DUT.I51.I170.I139.M131	,	preg	,	g	,	d
bridge_7496	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.a	,	DUT.I51.I170.I139.M130	,	nreg	,	g	,	d
bridge_7497	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.a	,	DUT.I51.I170.I139.M52	,	nreg	,	d	,	g
bridge_7498	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.net49	,	DUT.I51.I170.I139.M126	,	nreg	,	d	,	s
bridge_7499	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.net38	,	DUT.I51.I170.I139.M52	,	nreg	,	d	,	s
bridge_7500	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.net36	,	DUT.I51.I170.I139.M51	,	nreg	,	g	,	d
bridge_7501	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.net46	,	DUT.I51.I170.I139.M131	,	preg	,	g	,	s
bridge_7502	,	DUT.I51.I170.I139.b	,	DUT.I51.I170.I139.net44	,	DUT.I51.I170.I139.M127	,	preg	,	d	,	s
bridge_7503	,	DUT.I51.I170.I139.net47	,	DUT.I51.I170.I139.a	,	DUT.I51.I170.I139.M130	,	nreg	,	s	,	d
bridge_7504	,	DUT.I51.I170.I139.a	,	DUT.I51.I170.I139.net38	,	DUT.I51.I170.I139.M52	,	nreg	,	g	,	s
bridge_7505	,	DUT.I51.I170.I139.a	,	DUT.I51.I170.I139.net46	,	DUT.I51.I170.I139.M131	,	preg	,	d	,	s
bridge_7506	,	DUT.I51.I170.I139.a	,	DUT.I51.I170.I139.net44	,	DUT.I51.I170.I139.M125	,	preg	,	g	,	d
bridge_7507	,	DUT.I51.I170.I139.a	,	DUT.I51.I170.I139.net40	,	DUT.I51.I170.I139.M119	,	preg	,	d	,	s
bridge_7508	,	DUT.I51.I170.I138.net52	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.M121	,	nreg	,	d	,	g
bridge_7509	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.net47	,	DUT.I51.I170.I138.M130	,	nreg	,	g	,	s
bridge_7510	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.a	,	DUT.I51.I170.I138.M131	,	preg	,	g	,	d
bridge_7511	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.a	,	DUT.I51.I170.I138.M130	,	nreg	,	g	,	d
bridge_7512	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.a	,	DUT.I51.I170.I138.M52	,	nreg	,	d	,	g
bridge_7513	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.net49	,	DUT.I51.I170.I138.M126	,	nreg	,	d	,	s
bridge_7514	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.net38	,	DUT.I51.I170.I138.M52	,	nreg	,	d	,	s
bridge_7515	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.net36	,	DUT.I51.I170.I138.M51	,	nreg	,	g	,	d
bridge_7516	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.net46	,	DUT.I51.I170.I138.M131	,	preg	,	g	,	s
bridge_7517	,	DUT.I51.I170.I138.b	,	DUT.I51.I170.I138.net44	,	DUT.I51.I170.I138.M127	,	preg	,	d	,	s
bridge_7518	,	DUT.I51.I170.I138.net47	,	DUT.I51.I170.I138.a	,	DUT.I51.I170.I138.M130	,	nreg	,	s	,	d
bridge_7519	,	DUT.I51.I170.I138.a	,	DUT.I51.I170.I138.net38	,	DUT.I51.I170.I138.M52	,	nreg	,	g	,	s
bridge_7520	,	DUT.I51.I170.I138.a	,	DUT.I51.I170.I138.net46	,	DUT.I51.I170.I138.M131	,	preg	,	d	,	s
bridge_7521	,	DUT.I51.I170.I138.a	,	DUT.I51.I170.I138.net44	,	DUT.I51.I170.I138.M125	,	preg	,	g	,	d
bridge_7522	,	DUT.I51.I170.I138.a	,	DUT.I51.I170.I138.net40	,	DUT.I51.I170.I138.M119	,	preg	,	d	,	s
bridge_7523	,	DUT.I51.I169.net9	,	DUT.I51.I169.net010	,	DUT.I51.I169.I139.M53	,	nreg	,	g	,	d
bridge_7524	,	DUT.I51.I169.net9	,	DUT.I51.I169.net13	,	DUT.I51.I169.I141.M53	,	nreg	,	g	,	d
bridge_7525	,	DUT.I51.I169.net9	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.M48	,	preg	,	g	,	d
bridge_7526	,	DUT.I51.I169.net9	,	DUT.I51.I169.I141.net47	,	DUT.I51.I169.I141.M132	,	nreg	,	g	,	d
bridge_7527	,	DUT.I51.I169.net9	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.M119	,	preg	,	g	,	d
bridge_7528	,	DUT.I51.I169.net9	,	DUT.I51.I169.I141.net49	,	DUT.I51.I169.I141.M128	,	nreg	,	g	,	d
bridge_7529	,	DUT.I51.I169.net9	,	DUT.I51.I169.I141.net38	,	DUT.I51.I169.I141.M120	,	nreg	,	g	,	d
bridge_7530	,	DUT.I51.I169.net9	,	DUT.I51.I169.I141.net36	,	DUT.I51.I169.I141.M53	,	nreg	,	g	,	s
bridge_7531	,	DUT.I51.I169.net9	,	DUT.I51.I169.I141.net42	,	DUT.I51.I169.I141.M123	,	preg	,	g	,	d
bridge_7532	,	DUT.I51.I169.net9	,	DUT.I51.I169.I141.net40	,	DUT.I51.I169.I141.M119	,	preg	,	g	,	s
bridge_7533	,	DUT.I51.I169.net9	,	DUT.I51.I169.I139.b	,	DUT.I51.I169.I139.M48	,	preg	,	g	,	d
bridge_7534	,	DUT.I51.I169.net9	,	DUT.I51.I169.I139.net47	,	DUT.I51.I169.I139.M132	,	nreg	,	g	,	d
bridge_7535	,	DUT.I51.I169.net9	,	DUT.I51.I169.I139.a	,	DUT.I51.I169.I139.M119	,	preg	,	g	,	d
bridge_7536	,	DUT.I51.I169.net9	,	DUT.I51.I169.I139.net49	,	DUT.I51.I169.I139.M128	,	nreg	,	g	,	d
bridge_7537	,	DUT.I51.I169.net9	,	DUT.I51.I169.I139.net38	,	DUT.I51.I169.I139.M120	,	nreg	,	g	,	d
bridge_7538	,	DUT.I51.I169.net9	,	DUT.I51.I169.I139.net36	,	DUT.I51.I169.I139.M53	,	nreg	,	g	,	s
bridge_7539	,	DUT.I51.I169.net9	,	DUT.I51.I169.I139.net42	,	DUT.I51.I169.I139.M123	,	preg	,	g	,	d
bridge_7540	,	DUT.I51.I169.net9	,	DUT.I51.I169.I139.net40	,	DUT.I51.I169.I139.M119	,	preg	,	g	,	s
bridge_7541	,	DUT.I51.I169.net20	,	DUT.I51.I169.I0.net39	,	DUT.I51.I169.I0.ptrans25	,	preg	,	d	,	g
bridge_7542	,	DUT.I51.I169.net20	,	DUT.I51.I169.I0.net39	,	DUT.I51.I169.I0.ntrans22	,	nreg	,	d	,	g
bridge_7543	,	DUT.I51.I169.net20	,	DUT.I51.I169.I140.a	,	DUT.I51.I169.I140.M45	,	nreg	,	g	,	d
bridge_7544	,	DUT.I51.I169.net20	,	DUT.I51.I169.I140.net46	,	DUT.I51.I169.I140.M129	,	preg	,	g	,	d
bridge_7545	,	DUT.I51.I169.net20	,	DUT.I51.I169.I140.net40	,	DUT.I51.I169.I140.M43	,	preg	,	g	,	d
bridge_7546	,	DUT.I51.I169.net010	,	DUT.I51.I169.I160.net39	,	DUT.I51.I169.I160.ptrans24	,	preg	,	g	,	d
bridge_7547	,	DUT.I51.I169.net010	,	DUT.I51.I169.I160.net39	,	DUT.I51.I169.I160.ntrans21	,	nreg	,	g	,	d
bridge_7548	,	DUT.I51.I169.net010	,	DUT.I51.I169.I160.net32	,	DUT.I51.I169.I160.ntrans21	,	nreg	,	g	,	s
bridge_7549	,	DUT.I51.I169.net010	,	DUT.I51.I169.I139.net52	,	DUT.I51.I169.I139.M124	,	nreg	,	d	,	s
bridge_7550	,	DUT.I51.I169.net010	,	DUT.I51.I169.I139.b	,	DUT.I51.I169.I139.M127	,	preg	,	g	,	d
bridge_7551	,	DUT.I51.I169.net010	,	DUT.I51.I169.I139.b	,	DUT.I51.I169.I139.M49	,	preg	,	d	,	g
bridge_7552	,	DUT.I51.I169.net010	,	DUT.I51.I169.I139.b	,	DUT.I51.I169.I139.M126	,	nreg	,	g	,	d
bridge_7553	,	DUT.I51.I169.net010	,	DUT.I51.I169.I139.net49	,	DUT.I51.I169.I139.M126	,	nreg	,	g	,	s
bridge_7554	,	DUT.I51.I169.net010	,	DUT.I51.I169.I139.net36	,	DUT.I51.I169.I139.M53	,	nreg	,	d	,	s
bridge_7555	,	DUT.I51.I169.net010	,	DUT.I51.I169.I139.net44	,	DUT.I51.I169.I139.M127	,	preg	,	g	,	s
bridge_7556	,	DUT.I51.I169.net010	,	DUT.I51.I169.I139.net42	,	DUT.I51.I169.I139.M122	,	preg	,	d	,	s
bridge_7557	,	DUT.I51.I169.net13	,	DUT.I51.I169.net22	,	DUT.I51.I169.I141.M122	,	preg	,	d	,	g
bridge_7558	,	DUT.I51.I169.net13	,	DUT.I51.I169.net22	,	DUT.I51.I169.I141.M55	,	preg	,	g	,	d
bridge_7559	,	DUT.I51.I169.net13	,	DUT.I51.I169.net22	,	DUT.I51.I169.I141.M124	,	nreg	,	d	,	g
bridge_7560	,	DUT.I51.I169.net13	,	DUT.I51.I169.net22	,	DUT.I51.I169.I141.M54	,	nreg	,	g	,	d
bridge_7561	,	DUT.I51.I169.net13	,	DUT.I51.I169.I160.net39	,	DUT.I51.I169.I160.ptrans23	,	preg	,	g	,	d
bridge_7562	,	DUT.I51.I169.net13	,	DUT.I51.I169.I160.net32	,	DUT.I51.I169.I160.ntrans20	,	nreg	,	g	,	d
bridge_7563	,	DUT.I51.I169.net13	,	DUT.I51.I169.I141.net52	,	DUT.I51.I169.I141.M124	,	nreg	,	d	,	s
bridge_7564	,	DUT.I51.I169.net13	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.M127	,	preg	,	g	,	d
bridge_7565	,	DUT.I51.I169.net13	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.M49	,	preg	,	d	,	g
bridge_7566	,	DUT.I51.I169.net13	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.M126	,	nreg	,	g	,	d
bridge_7567	,	DUT.I51.I169.net13	,	DUT.I51.I169.I141.net49	,	DUT.I51.I169.I141.M126	,	nreg	,	g	,	s
bridge_7568	,	DUT.I51.I169.net13	,	DUT.I51.I169.I141.net36	,	DUT.I51.I169.I141.M53	,	nreg	,	d	,	s
bridge_7569	,	DUT.I51.I169.net13	,	DUT.I51.I169.I141.net44	,	DUT.I51.I169.I141.M127	,	preg	,	g	,	s
bridge_7570	,	DUT.I51.I169.net13	,	DUT.I51.I169.I141.net42	,	DUT.I51.I169.I141.M122	,	preg	,	d	,	s
bridge_7571	,	DUT.I51.I169.net18	,	DUT.I51.I169.I160.net39	,	DUT.I51.I169.I160.ptrans25	,	preg	,	d	,	g
bridge_7572	,	DUT.I51.I169.net18	,	DUT.I51.I169.I160.net39	,	DUT.I51.I169.I160.ntrans22	,	nreg	,	d	,	g
bridge_7573	,	DUT.I51.I169.net18	,	DUT.I51.I169.I138.a	,	DUT.I51.I169.I138.M45	,	nreg	,	g	,	d
bridge_7574	,	DUT.I51.I169.net18	,	DUT.I51.I169.I138.net46	,	DUT.I51.I169.I138.M129	,	preg	,	g	,	d
bridge_7575	,	DUT.I51.I169.net18	,	DUT.I51.I169.I138.net40	,	DUT.I51.I169.I138.M43	,	preg	,	g	,	d
bridge_7576	,	DUT.I51.I169.net19	,	DUT.I51.I169.I153.net39	,	DUT.I51.I169.I153.ptrans25	,	preg	,	d	,	g
bridge_7577	,	DUT.I51.I169.net19	,	DUT.I51.I169.I153.net39	,	DUT.I51.I169.I153.ntrans22	,	nreg	,	d	,	g
bridge_7578	,	DUT.I51.I169.net19	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.M45	,	nreg	,	g	,	d
bridge_7579	,	DUT.I51.I169.net19	,	DUT.I51.I169.I141.net46	,	DUT.I51.I169.I141.M129	,	preg	,	g	,	d
bridge_7580	,	DUT.I51.I169.net19	,	DUT.I51.I169.I141.net40	,	DUT.I51.I169.I141.M43	,	preg	,	g	,	d
bridge_7581	,	DUT.I51.I169.net22	,	DUT.I51.I169.I141.net52	,	DUT.I51.I169.I141.M124	,	nreg	,	g	,	s
bridge_7582	,	DUT.I51.I169.net22	,	DUT.I51.I169.I141.net42	,	DUT.I51.I169.I141.M122	,	preg	,	g	,	s
bridge_7583	,	DUT.I51.I169.net23	,	DUT.I51.I169.I140.net52	,	DUT.I51.I169.I140.M124	,	nreg	,	d	,	s
bridge_7584	,	DUT.I51.I169.net23	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.M127	,	preg	,	g	,	d
bridge_7585	,	DUT.I51.I169.net23	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.M49	,	preg	,	d	,	g
bridge_7586	,	DUT.I51.I169.net23	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.M126	,	nreg	,	g	,	d
bridge_7587	,	DUT.I51.I169.net23	,	DUT.I51.I169.I140.net49	,	DUT.I51.I169.I140.M126	,	nreg	,	g	,	s
bridge_7588	,	DUT.I51.I169.net23	,	DUT.I51.I169.I140.net36	,	DUT.I51.I169.I140.M53	,	nreg	,	d	,	s
bridge_7589	,	DUT.I51.I169.net23	,	DUT.I51.I169.I140.net44	,	DUT.I51.I169.I140.M127	,	preg	,	g	,	s
bridge_7590	,	DUT.I51.I169.net23	,	DUT.I51.I169.I140.net42	,	DUT.I51.I169.I140.M122	,	preg	,	d	,	s
bridge_7591	,	DUT.I51.I169.net14	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.M122	,	preg	,	g	,	d
bridge_7592	,	DUT.I51.I169.net14	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.M55	,	preg	,	d	,	g
bridge_7593	,	DUT.I51.I169.net14	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.M124	,	nreg	,	g	,	d
bridge_7594	,	DUT.I51.I169.net14	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.M54	,	nreg	,	d	,	g
bridge_7595	,	DUT.I51.I169.net14	,	DUT.I51.I169.I139.a	,	DUT.I51.I169.I139.M45	,	nreg	,	g	,	d
bridge_7596	,	DUT.I51.I169.net14	,	DUT.I51.I169.I139.net46	,	DUT.I51.I169.I139.M129	,	preg	,	g	,	d
bridge_7597	,	DUT.I51.I169.net14	,	DUT.I51.I169.I139.net40	,	DUT.I51.I169.I139.M43	,	preg	,	g	,	d
bridge_7598	,	DUT.I51.I169.net14	,	DUT.I51.I169.I138.net52	,	DUT.I51.I169.I138.M124	,	nreg	,	g	,	s
bridge_7599	,	DUT.I51.I169.net14	,	DUT.I51.I169.I138.net42	,	DUT.I51.I169.I138.M122	,	preg	,	g	,	s
bridge_7600	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.net52	,	DUT.I51.I169.I138.M124	,	nreg	,	d	,	s
bridge_7601	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.b	,	DUT.I51.I169.I138.M127	,	preg	,	g	,	d
bridge_7602	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.b	,	DUT.I51.I169.I138.M49	,	preg	,	d	,	g
bridge_7603	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.b	,	DUT.I51.I169.I138.M126	,	nreg	,	g	,	d
bridge_7604	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.net49	,	DUT.I51.I169.I138.M126	,	nreg	,	g	,	s
bridge_7605	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.net36	,	DUT.I51.I169.I138.M53	,	nreg	,	d	,	s
bridge_7606	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.net44	,	DUT.I51.I169.I138.M127	,	preg	,	g	,	s
bridge_7607	,	DUT.I51.I169.net24	,	DUT.I51.I169.I138.net42	,	DUT.I51.I169.I138.M122	,	preg	,	d	,	s
bridge_7608	,	DUT.I51.I169.I0.net39	,	DUT.I51.I169.I0.net32	,	DUT.I51.I169.I0.ntrans21	,	nreg	,	d	,	s
bridge_7609	,	DUT.I51.I169.I160.net39	,	DUT.I51.I169.I160.net32	,	DUT.I51.I169.I160.ntrans21	,	nreg	,	d	,	s
bridge_7610	,	DUT.I51.I169.I153.net39	,	DUT.I51.I169.I153.net32	,	DUT.I51.I169.I153.ntrans21	,	nreg	,	d	,	s
bridge_7611	,	DUT.I51.I169.I141.net52	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.M121	,	nreg	,	d	,	g
bridge_7612	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.net47	,	DUT.I51.I169.I141.M130	,	nreg	,	g	,	s
bridge_7613	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.M131	,	preg	,	g	,	d
bridge_7614	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.M130	,	nreg	,	g	,	d
bridge_7615	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.M52	,	nreg	,	d	,	g
bridge_7616	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.net49	,	DUT.I51.I169.I141.M126	,	nreg	,	d	,	s
bridge_7617	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.net38	,	DUT.I51.I169.I141.M52	,	nreg	,	d	,	s
bridge_7618	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.net36	,	DUT.I51.I169.I141.M51	,	nreg	,	g	,	d
bridge_7619	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.net46	,	DUT.I51.I169.I141.M131	,	preg	,	g	,	s
bridge_7620	,	DUT.I51.I169.I141.b	,	DUT.I51.I169.I141.net44	,	DUT.I51.I169.I141.M127	,	preg	,	d	,	s
bridge_7621	,	DUT.I51.I169.I141.net47	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.M130	,	nreg	,	s	,	d
bridge_7622	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.net38	,	DUT.I51.I169.I141.M52	,	nreg	,	g	,	s
bridge_7623	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.net46	,	DUT.I51.I169.I141.M131	,	preg	,	d	,	s
bridge_7624	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.net44	,	DUT.I51.I169.I141.M125	,	preg	,	g	,	d
bridge_7625	,	DUT.I51.I169.I141.a	,	DUT.I51.I169.I141.net40	,	DUT.I51.I169.I141.M119	,	preg	,	d	,	s
bridge_7626	,	DUT.I51.I169.I140.net52	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.M121	,	nreg	,	d	,	g
bridge_7627	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.net47	,	DUT.I51.I169.I140.M130	,	nreg	,	g	,	s
bridge_7628	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.a	,	DUT.I51.I169.I140.M131	,	preg	,	g	,	d
bridge_7629	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.a	,	DUT.I51.I169.I140.M130	,	nreg	,	g	,	d
bridge_7630	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.a	,	DUT.I51.I169.I140.M52	,	nreg	,	d	,	g
bridge_7631	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.net49	,	DUT.I51.I169.I140.M126	,	nreg	,	d	,	s
bridge_7632	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.net38	,	DUT.I51.I169.I140.M52	,	nreg	,	d	,	s
bridge_7633	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.net36	,	DUT.I51.I169.I140.M51	,	nreg	,	g	,	d
bridge_7634	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.net46	,	DUT.I51.I169.I140.M131	,	preg	,	g	,	s
bridge_7635	,	DUT.I51.I169.I140.b	,	DUT.I51.I169.I140.net44	,	DUT.I51.I169.I140.M127	,	preg	,	d	,	s
bridge_7636	,	DUT.I51.I169.I140.net47	,	DUT.I51.I169.I140.a	,	DUT.I51.I169.I140.M130	,	nreg	,	s	,	d
bridge_7637	,	DUT.I51.I169.I140.a	,	DUT.I51.I169.I140.net38	,	DUT.I51.I169.I140.M52	,	nreg	,	g	,	s
bridge_7638	,	DUT.I51.I169.I140.a	,	DUT.I51.I169.I140.net46	,	DUT.I51.I169.I140.M131	,	preg	,	d	,	s
bridge_7639	,	DUT.I51.I169.I140.a	,	DUT.I51.I169.I140.net44	,	DUT.I51.I169.I140.M125	,	preg	,	g	,	d
bridge_7640	,	DUT.I51.I169.I140.a	,	DUT.I51.I169.I140.net40	,	DUT.I51.I169.I140.M119	,	preg	,	d	,	s
